x,y,z,r00,r11,r01_real,r01_imag
0.69,0.505,0.606,0.629142763589783,0.3708572364102169,0.18215921043848976,0.03021560557719772
0.448,0.33,0.064,0.06982332309452097,0.9301766769054789,-0.049160972063894554,0.13969033677240747
0.535,0.446,0.194,0.1932000600245434,0.8067999399754565,0.04632643948231509,0.020888053870764475
0.482,0.467,0.091,0.09346922836904284,0.9065307716309571,-0.0062914727360376885,0.046941741267746855
0.301,0.3,0.136,0.12767576500165428,0.8723242349983457,-0.19166958620337335,0.21694565207318586
0.099,0.285,0.414,0.38847812327684533,0.6115218767231547,-0.41397330675583227,0.23363924740879397
0.079,0.595,0.275,0.2714383636450592,0.7285616363549409,-0.4298893770457953,-0.0771242273627134
0.698,0.563,0.811,0.8257275852298842,0.1742724147701158,0.19384042530707246,-0.07229243936108842
0.369,0.15,0.662,0.6830618843845226,0.3169381156154774,-0.13612230722231425,0.375775100315384
0.374,0.526,0.465,0.4774364708473231,0.522563529152677,-0.1369628071736287,-0.0233895446318142
0.239,0.643,0.74,0.7121853460689248,0.2878146539310753,-0.2437764576832173,-0.16864546183217924
0.824,0.576,0.463,0.46393565062819847,0.5360643493718015,0.3279595513498969,-0.07175833549206878
0.365,0.376,0.291,0.2853564918126139,0.7146435081873862,-0.14118135222717934,0.13296923693259072
0.988,0.443,0.521,0.4989804916406124,0.5010195083593876,0.4914018168397155,0.05003385123831219
0.884,0.657,0.212,0.22392039999813945,0.7760796000018606,0.37323414379971814,-0.1688282266167741
0.429,0.831,0.366,0.38256638111539076,0.6174336188846092,-0.056831695395116934,-0.3393304888378734
0.528,0.116,0.217,0.23546701377071963,0.7645329862292805,0.06179066146291008,0.3741457599230864
0.223,0.502,0.128,0.13674895309980575,0.8632510469001943,-0.2722493203399972,-0.00013470321207269693
0.687,0.886,0.381,0.3847775930754627,0.6152224069245372,0.20912285431340344,-0.3826113893578959
0.467,0.573,0.01,0.012766032541098938,0.9872339674589011,-0.041352791127125615,-0.05719019919464568
0.689,0.483,0.084,0.08407788856195005,0.91592211143805,0.21060129881825654,0.008136346055403636
0.524,0.051,0.499,0.47705055424062026,0.5229494457593797,0.01814413230613568,0.4449365887169446
0.658,0.869,0.539,0.5292070263424195,0.4707929736575805,0.14234474414838583,-0.36848647038450194
0.75,0.176,0.257,0.2547268555352153,0.7452731444647848,0.2345867038668884,0.3294854240858781
0.52,0.42,0.896,0.8916428567089056,0.10835714329109443,0.017731876375200187,0.07369396250124051
0.883,0.502,0.315,0.3030389931469184,0.6969610068530816,0.38444764955862565,0.01567982977253112
0.22,0.705,0.212,0.21793966228070963,0.7820603377192905,-0.2790423262275077,-0.2156646829212927
0.598,0.686,0.311,0.3414474622361294,0.6585525377638707,0.10130260751689295,-0.19926435514800264
0.435,0.92,0.345,0.39294067705141805,0.6070593229485819,-0.03815289697492043,-0.41568031847935766
0.53,0.496,0.0,0.0004689425421347756,0.9995310574578654,0.015147243458731223,-0.008613024949599089
0.51,0.445,0.0,0.002259194118403957,0.9977408058815961,0.03340703648023506,0.028087588814163504
0.246,0.592,0.599,0.601948477643428,0.398051522356572,-0.2303699246189809,-0.09275456755955203
0.341,0.39,0.111,0.1114140585214695,0.8885859414785304,-0.1591534747900656,0.13352274907151762
0.781,0.804,0.211,0.23030696354272445,0.7696930364572755,0.2924719832494631,-0.29358906634843496
0.214,0.592,0.133,0.1281313666570558,0.8718686333429443,-0.2676523150184165,-0.08167339335246507
0.848,0.696,0.37,0.3522871843773429,0.6477128156226571,0.3548531081027702,-0.18122542546269363
0.517,0.102,0.5,0.47552931803193804,0.524470681968062,0.021663373882279183,0.39137114513579574
0.573,0.848,0.719,0.749798401654092,0.25020159834590816,0.07127240314609028,-0.3543149803078678
0.543,0.323,0.953,0.9524781381771263,0.04752186182287364,0.038479869367167685,0.1973549948862578
0.573,0.376,0.029,0.033245566453038854,0.9667544335469612,0.0672644102597068,0.06754727926490464
0.157,0.153,0.576,0.5856785842473341,0.4143214157526659,-0.32271196454267703,0.3606699951335735
0.664,0.475,0.399,0.41700515315548997,0.5829948468445102,0.16677763102046175,-0.013681501514644893
0.241,0.833,0.408,0.3784719757037103,0.6215280242962896,-0.25390581499797993,-0.3402363064989253
0.395,0.455,0.095,0.1056768602866196,0.8943231397133803,-0.10314989754485288,0.04683718161843158
0.568,0.872,0.321,0.3079256793920635,0.6920743206079364,0.07146894044824524,-0.35933205587582867
0.555,0.269,0.457,0.4600798222843506,0.5399201777156493,0.06372157889778436,0.2286770452541354
0.211,0.193,0.658,0.651837065301062,0.34816293469893816,-0.30529318445181786,0.2977151986221729
0.555,0.239,0.689,0.6826734445021674,0.3173265554978325,0.07037187781684093,0.2701995291172558
0.278,0.697,0.533,0.5046648190236804,0.49533518097631957,-0.24927990470586223,-0.19305034109505667
0.911,0.556,0.251,0.2644373519780948,0.7355626480219052,0.4143708547615707,-0.08722698662239235
0.677,0.382,0.381,0.3711503206981436,0.6288496793018564,0.16847485701359155,0.13444857150487077
0.205,0.552,0.177,0.17490014362203196,0.8250998563779681,-0.3049331566648059,-0.07320557131093322
0.54,0.461,0.054,0.04528884858864267,0.9547111514113573,0.03189295420808118,0.04120517274502142
0.393,0.234,0.434,0.45982140123297016,0.5401785987670297,-0.09570902606983377,0.2491343380471218
0.32,0.186,0.443,0.45901940663080154,0.5409805933691985,-0.16707166779086388,0.31035032130944307
0.797,0.749,0.341,0.3405628841131417,0.6594371158868583,0.2963421225938174,-0.24547805972742537
0.243,0.656,0.196,0.1998118341679329,0.800188165832067,-0.2395517778863898,-0.14095098355091068
0.419,0.553,0.298,0.3030992534807859,0.6969007465192142,-0.08362484724449995,-0.062080534818078306
0.475,0.598,0.046,0.04326397349694974,0.9567360265030503,-0.03397817348627077,-0.10029124837574652
0.535,0.502,0.171,0.18206180855331688,0.8179381914466832,0.01851367722164406,-0.041575168948215495
0.517,0.338,0.488,0.48480272718901496,0.515197272810985,0.025059603563556687,0.13986888386567725
0.525,0.763,0.638,0.663901055435965,0.336098944564035,0.028181620611563218,-0.2433737227721059
0.424,0.808,0.676,0.6820847913840664,0.31791520861593353,-0.06925316498024019,-0.3131223698541842
0.176,0.604,0.226,0.19659073022208537,0.8034092697779146,-0.34132608724894437,-0.10142457888898966
0.635,0.563,0.095,0.08837472895772781,0.9116252710422721,0.14068434995821613,-0.06371000264682981
0.685,0.337,0.371,0.3851381658724444,0.6148618341275557,0.1768412748265788,0.14624382802472238
0.351,0.621,0.091,0.10287812695572027,0.8971218730442798,-0.17565629162160706,-0.1351765416435525
0.829,0.688,0.362,0.3644694844747565,0.6355305155252434,0.31995988439574563,-0.18040463627796557
0.372,0.072,0.519,0.531113900067954,0.46888609993204583,-0.10766272586016766,0.420939580245182
0.634,0.607,0.053,0.04652072862490706,0.9534792713750929,0.09962759272897398,-0.0840185333343314
0.747,0.694,0.142,0.16092442488097797,0.8390755751190221,0.2529409747499098,-0.1970422703084561
0.309,0.344,0.247,0.24960149163471693,0.7503985083652832,-0.21385089077246422,0.17180301465577594
0.65,0.677,0.397,0.4115994636538261,0.588400536346174,0.15820892206889736,-0.13532902160287266
0.574,0.424,0.187,0.17254574276625634,0.8274542572337436,0.06932390732640202,0.08302441630790179
0.698,0.563,0.288,0.2821777574171515,0.7178222425828487,0.18921703481688076,-0.07532707974238047
0.21,0.593,0.16,0.15529565853966962,0.8447043414603305,-0.30331155494834455,-0.0878064914265531
0.5,0.671,0.062,0.053928055533673684,0.9460719444663265,0.0025233345836407307,-0.1842545212995381
0.414,0.539,0.67,0.6686450267111148,0.3313549732888852,-0.08304975150216669,-0.05074040644564134
0.684,0.313,0.212,0.2166967741441394,0.7833032258558605,0.18760021093434642,0.18260152038677052
0.544,0.478,0.721,0.7347162284152071,0.265283771584793,0.04256948075752381,0.0361143114878071
0.714,0.416,0.868,0.859803854948468,0.14019614505153197,0.2292646269058737,0.11125423381986228
0.425,0.592,0.112,0.0958596502158532,0.9041403497841468,-0.08291856705112453,-0.08711716180756429
0.535,0.51,0.002,0.0032768716226639415,0.996723128377336,0.047989385676698186,0.006658933933747428
0.855,0.443,0.707,0.730333502744527,0.2696664972554729,0.3535478601242389,0.07108818800240162
0.39,0.423,0.026,0.028470382259000004,0.9715296177409999,-0.09990572758416333,0.08118449408953542
0.768,0.331,0.233,0.21786828397459532,0.7821317160254048,0.27226081085109144,0.1687800415044899
0.478,0.436,0.068,0.0789788357808829,0.9210211642191172,-0.01351287538499486,0.06804694886354104
0.728,0.559,0.046,0.04404745669660505,0.9559525433033951,0.18338035372288317,-0.07980460317958225
0.154,0.542,0.2,0.21093553617893396,0.7890644638210661,-0.33505502565879053,-0.02113797424662798
0.656,0.344,0.544,0.546145292943787,0.453854707056213,0.19205400331502745,0.1591028152004171
0.618,0.131,0.316,0.30705313985252447,0.6929468601474756,0.11410841739643532,0.36784628842265443
0.235,0.883,0.317,0.3146610610792005,0.6853389389207994,-0.26202161830972526,-0.3663716020267239
0.463,0.491,0.009,0.007392898187878545,0.9926071018121214,-0.0644769016043238,-0.003984432670374062
0.264,0.23,0.23,0.24348102078097153,0.7565189792190284,-0.2213456719730816,0.2717696752544449
0.517,0.715,0.496,0.5190551092965421,0.480944890703458,0.013774927260652128,-0.2040328603340776
0.377,0.834,0.374,0.3918804833809322,0.6081195166190678,-0.11851428797747483,-0.3416881922808706
0.475,0.699,0.768,0.765747628363371,0.23425237163662896,-0.019204385209587952,-0.2261695206072154
0.516,0.853,0.197,0.20387856178311137,0.7961214382168886,0.02919250457884102,-0.34154038774513035
0.69,0.88,0.208,0.22642973166170138,0.7735702683382986,0.16013377152949487,-0.3763575726338346
0.626,0.683,0.152,0.1528350056192232,0.8471649943807766,0.13382725913436744,-0.17630456058951277
0.522,0.403,0.028,0.02093492169603694,0.9790650783039632,0.03393306684725751,0.07443761818560317
0.53,0.325,0.118,0.11583263642267053,0.8841673635773294,0.04183371540969021,0.19287467463722302
0.567,0.24,0.899,0.8951738895210316,0.10482611047896835,0.05386868514634634,0.24508447279009
0.197,0.496,0.178,0.170637932967709,0.829362067032291,-0.2803629217820835,-0.010788438700017056
0.466,0.494,0.078,0.07070231312048345,0.9292976868795164,-0.02462783924971037,-0.02178105376269395
0.231,0.132,0.603,0.5919419180957012,0.40805808190429876,-0.2758411613305878,0.35981644565412574
0.377,0.769,0.178,0.17481954011328607,0.8251804598867137,-0.10544265025369579,-0.2596055934398321
0.573,0.431,0.012,0.007432439120677814,0.9925675608793222,0.05097326111346786,0.049750751729805476
0.652,0.279,0.09,0.0807301985568684,0.9192698014431315,0.15332071270428363,0.20910051731745163
0.053,0.544,0.286,0.30061600055130194,0.699383999448698,-0.45380083371730634,-0.04463864786267704
0.353,0.166,0.144,0.1505249160706149,0.849475083929385,-0.13725905903384047,0.3199590469828735
0.56,0.109,0.344,0.35625514982503403,0.6437448501749661,0.05111958224265245,0.37982857410626075
0.483,0.55,0.011,0.01383626338275463,0.9861637366172454,-0.007029665887888423,-0.052871054399507345
0.849,0.222,0.518,0.5264557808369359,0.4735442191630642,0.34361895844175916,0.26000439825985594
0.703,0.915,0.308,0.30887050056986615,0.6911294994301338,0.20244293677191566,-0.399014736485394
0.329,0.46,0.029,0.03484859423170649,0.9651514057682936,-0.1513710565226596,0.017621890469518516
0.534,0.794,0.656,0.6811571662674323,0.31884283373256767,0.037111271828726124,-0.30997147957562166
0.153,0.331,0.189,0.1741202011763829,0.8258797988236172,-0.3385824523099721,0.14588599659929427
0.665,0.512,0.097,0.07758651985056549,0.9224134801494344,0.15647610989550395,-0.008312065147606133
0.644,0.44,0.042,0.04509318591536494,0.9549068140846351,0.1518252059226995,0.04896208660823125
0.351,0.528,0.409,0.4470181388505253,0.5529818611494748,-0.1815034795982821,-0.04005849477602054
0.829,0.794,0.519,0.5259526901633221,0.4740473098366778,0.323457675520611,-0.277538510794551
0.646,0.61,0.549,0.5633483679083765,0.43665163209162344,0.18011141667975475,-0.0994778840308273
0.533,0.143,0.605,0.6081650610887059,0.391834938911294,0.036606302416699245,0.35003447392725284
0.607,0.442,0.008,0.015227225064811093,0.984772774935189,0.09072385442109594,0.04264483490756571
0.818,0.325,0.319,0.3139530491595366,0.6860469508404634,0.32486418822353547,0.16909939953197228
0.563,0.33,0.12,0.12317325729767993,0.8768267427023201,0.07433983453745006,0.17925735763199468
0.541,0.166,0.622,0.6163721375678441,0.383627862432156,0.041839208276560104,0.3220217606490069
0.088,0.556,0.576,0.5814647739957634,0.41853522600423665,-0.41578585181505934,-0.040953855423627984
0.19,0.754,0.261,0.2729552156463692,0.7270447843536307,-0.31410127789544673,-0.2518884825073512
0.469,0.089,0.275,0.30644110177036743,0.6935588982296326,0.0012927335790145669,0.41012267914258005
0.235,0.46,0.3,0.3282647879012475,0.6717352120987525,-0.2582026133089727,0.03266091173163372
0.525,0.801,0.116,0.11216813216592081,0.8878318678340792,0.031046504938869228,-0.2891032051978866
0.7,0.303,0.349,0.3413917467762429,0.658608253223757,0.1909889595336394,0.19089349189544594
0.472,0.219,0.232,0.21538588097834627,0.7846141190216537,-0.04160502352474834,0.2670022994520399
0.637,0.21,0.078,0.09006603613320503,0.909933963866795,0.12799614071154972,0.24576279750251434
0.296,0.598,0.303,0.2990399126323113,0.7009600873676889,-0.18907046500109898,-0.10497842716465774
0.324,0.08,0.341,0.344253307236415,0.6557466927635849,-0.17061112760273722,0.4132659380789661
0.578,0.288,0.514,0.48382215184331184,0.5161778481566883,0.09137045985307281,0.2210671145659443
0.277,0.396,0.581,0.5831476023249075,0.4168523976750926,-0.21682160157665523,0.08223062561754958
0.099,0.454,0.494,0.48258152256781384,0.5174184774321862,-0.4172777066514308,0.009281946421334297
0.565,0.95,0.64,0.6404646190391926,0.35953538096080734,0.08010980689751217,-0.4445974688128541
0.552,0.55,0.061,0.06439880573359417,0.935601194266406,0.06433454831575076,-0.05289197866113017
0.339,0.296,0.673,0.6697387246637468,0.33026127533625316,-0.17857813842781933,0.18867351748467023
0.331,0.694,0.289,0.28806356330676997,0.7119364366932299,-0.14302353571806595,-0.21213413789475527
0.41,0.232,0.127,0.11736579152847393,0.8826342084715262,-0.08714687680784934,0.23856785071284373
0.47,0.592,0.492,0.46996686900389467,0.5300331309961053,-0.01697689787612021,-0.07403027965593549
0.646,0.751,0.197,0.19437551238572154,0.8056244876142783,0.147359262140961,-0.2407284587603841
0.549,0.68,0.874,0.8723380027575022,0.12766199724249788,0.06144194794918144,-0.19059889276127195
0.37,0.913,0.429,0.41884298205933557,0.5811570179406644,-0.10940429498967058,-0.4059174090438216
0.589,0.752,0.56,0.5433507300190722,0.4566492699809278,0.09300900081602488,-0.2531556646707017
0.265,0.384,0.598,0.6052641714870621,0.394735828512938,-0.2210678810892454,0.10379701417771556
0.563,0.657,0.119,0.12113453502360372,0.8788654649763963,0.06428139941804753,-0.1546883445682815
0.392,0.141,0.303,0.2865728550044071,0.7134271449955928,-0.10689683147330847,0.3438456318057734
0.393,0.823,0.508,0.5452482391396979,0.454751760860302,-0.09276926159923687,-0.3213170849888887
0.875,0.443,0.284,0.2878549923468709,0.7121450076531292,0.3908399939275172,0.06665062406238012
0.233,0.238,0.643,0.6459530221338917,0.35404697786610834,-0.2546970234043892,0.260360489749561
0.921,0.559,0.331,0.3370382157365464,0.6629617842634535,0.4257634114999169,-0.043693982774812345
0.357,0.654,0.492,0.497193928393129,0.5028060716068711,-0.1583743841166312,-0.14687585186390417
0.45,0.399,0.117,0.11809143824127391,0.881908561758726,-0.03975735549643183,0.09330373310257221
0.635,0.487,0.561,0.5607925399725239,0.43920746002747596,0.12553079522940577,-0.01024285645930213
0.76,0.713,0.182,0.1820299396707194,0.8179700603292807,0.22766726855376063,-0.21155721460757757
0.345,0.451,0.775,0.7879745528888773,0.2120254471111227,-0.17472907411400027,0.03213042719453114
0.41,0.034,0.564,0.5560321968095098,0.4439678031904902,-0.06738341662447495,0.4711173227758657
0.538,0.789,0.099,0.10180004818502336,0.8981999518149768,0.06410954982592694,-0.2859555907549902
0.088,0.612,0.415,0.39933844533914203,0.6006615546608579,-0.42081755788256253,-0.10428050292272058
0.136,0.632,0.466,0.45253023257722896,0.5474697674227711,-0.3562185923666394,-0.12289897722638704
0.315,0.177,0.549,0.5048315056859197,0.49516849431408033,-0.19558116024675587,0.3269069857869077
0.545,0.34,0.486,0.5022961087323804,0.49770389126761966,0.07875020935857456,0.16340960935616322
0.663,0.415,0.22,0.22693294898254224,0.7730670510174577,0.14310746574281075,0.08791306052362904
0.208,0.505,0.101,0.09341382711724959,0.9065861728827503,-0.28203649825039007,-0.009290162514230479
0.57,0.543,0.731,0.7275979832386247,0.27240201676137527,0.06398288700634928,-0.05725966441107887
0.91,0.296,0.46,0.45677506431552617,0.5432249356844737,0.42595862132570533,0.20945866551233805
0.321,0.382,0.108,0.1102200305250072,0.8897799694749927,-0.1651749327506851,0.11918652965395178
0.965,0.36,0.505,0.5138110917624155,0.4861889082375846,0.4605844897173764,0.14106323968888812
0.328,0.623,0.289,0.3014045669493636,0.6985954330506364,-0.15839410589827538,-0.1470538283149129
0.543,0.673,0.422,0.41609744366225027,0.5839025563377498,0.03962687554557691,-0.18352713705939747
0.477,0.653,0.298,0.309445321794698,0.6905546782053021,-0.01783466954807755,-0.14469842846697065
0.562,0.352,0.083,0.10517807084633872,0.8948219291536612,0.08143395180605223,0.1490018965645186
0.407,0.525,0.426,0.4208765340983661,0.579123465901634,-0.09222182000243123,-0.04822495730917643
0.478,0.908,0.645,0.6576921090831898,0.3423078909168102,-0.006303399094359408,-0.4171728989552896
0.4,0.422,0.266,0.2881449555197043,0.7118550444802956,-0.10474393588282696,0.06531320683037634
0.895,0.287,0.318,0.3210764302171757,0.6789235697828243,0.3897734222030882,0.20342801676188627
0.454,0.141,0.364,0.34549828161357543,0.6545017183864246,-0.06874207647836342,0.3459591289309182
0.258,0.249,0.375,0.3930757499790277,0.6069242500209723,-0.2675658195029502,0.24435276346663193
0.569,0.187,0.397,0.3756996449180795,0.6243003550819204,0.07524070635088151,0.3077154705919446
0.294,0.502,0.603,0.6078551911606748,0.39214480883932507,-0.22035182430851016,0.002792260756425564
0.569,0.419,0.32,0.30418877737620925,0.6958112226237908,0.07277858610061148,0.07047506004088841
0.624,0.46,0.37,0.3915193624915852,0.6084806375084147,0.12462547706817378,0.01638870734134181
0.94,0.381,0.304,0.30135625141967776,0.6986437485803222,0.4332437966654671,0.12608259529746138
0.372,0.231,0.596,0.59351133816447,0.40648866183553006,-0.13204029911185505,0.26355986364163275
0.398,0.735,0.393,0.3673333699141765,0.6326666300858237,-0.10203822009592461,-0.24644063140927133
0.383,0.531,0.545,0.5408449919453455,0.4591550080546545,-0.09478418103196251,-0.05686273712631286
0.611,0.195,0.122,0.12621800027341998,0.8737819997265801,0.12079806074977965,0.3053313914003466
0.33,0.665,0.227,0.21458107284047562,0.7854189271595243,-0.17374509904311047,-0.18090955936354955
0.414,0.438,0.049,0.050980028877210114,0.9490199711227898,-0.07053688303271975,0.050439982385498384
0.605,0.587,0.114,0.11995009995847815,0.8800499000415218,0.12499492893710516,-0.09474052147240769
0.801,0.631,0.244,0.24292825142559968,0.7570717485744003,0.28634085004202203,-0.1269922231333898
0.375,0.109,0.553,0.5561879001865276,0.4438120998134723,-0.0944888529699467,0.40315348593576916
0.979,0.592,0.638,0.6310426665812081,0.368957333418792,0.4688881002292004,-0.08604988811290497
0.534,0.368,0.026,0.03570535271200099,0.964294647287999,0.019121856376118945,0.13392444009652849
0.565,0.48,0.212,0.216128620114841,0.7838713798851591,0.07011445949667064,0.0015198002429712904
0.248,0.333,0.498,0.4803089166796701,0.51969108332033,-0.24310900224844764,0.17450312773683133
0.591,0.684,0.056,0.059718505261964726,0.9402814947380354,0.07568904410394262,-0.21443378897668278
0.462,0.306,0.898,0.8829911915103219,0.11700880848967823,-0.061171803079331545,0.1849293183078505
0.479,0.447,0.821,0.8086583210708242,0.1913416789291757,-0.010737468650038207,0.03997037100492488
0.541,0.683,0.14,0.1586216450686697,0.8413783549313304,0.03950520587075532,-0.19839974777116326
0.478,0.428,0.005,0.005273577855210968,0.9947264221447891,-0.027562793246780813,0.03894934163514796
0.829,0.656,0.241,0.2794244685983021,0.7205755314016979,0.3338768794472273,-0.16632790953149532
0.426,0.793,0.326,0.3299202146849712,0.6700797853150289,-0.0822640729236803,-0.31305928066111915
0.466,0.297,0.057,0.053055290564529914,0.94694470943547,-0.04183786932303987,0.18505031188459822
0.143,0.472,0.591,0.5763201340994619,0.42367986590053797,-0.3509203412385611,0.00983355580366565
0.182,0.766,0.272,0.27109019409851826,0.7289098059014817,-0.30864326140601306,-0.27884299547367886
0.895,0.606,0.529,0.5160581807711377,0.4839418192288622,0.3913198963114548,-0.11111660826377245
0.708,0.873,0.759,0.750409864923084,0.2495901350769161,0.223860431983232,-0.35314918775386317
0.579,0.416,0.018,0.01753133510292536,0.9824686648970746,0.08121266701478032,0.05717801962159744
0.853,0.51,0.331,0.31591656232749893,0.6840834376725011,0.3535516805909824,9.849541034639804e-05
0.273,0.28,0.327,0.33571919784216936,0.6642808021578306,-0.2370417679572552,0.22292041427093245
0.487,0.537,0.292,0.2912019617283664,0.7087980382716337,-0.022615952809597113,-0.03165653189793808
0.589,0.441,0.043,0.03429329186172393,0.9657067081382762,0.0929603141280069,0.08320052992371071
0.956,0.58,0.305,0.3199873891253177,0.6800126108746822,0.45329380903364297,-0.06875609619787461
0.387,0.239,0.112,0.1079885578245155,0.8920114421754846,-0.13694328012180623,0.25907070551749933
0.59,0.694,0.866,0.8652980901960856,0.1347019098039143,0.09528645696300526,-0.19513465631434848
0.601,0.358,0.079,0.07903478218899344,0.9209652178110065,0.09616121891278077,0.17034803221089548
0.505,0.45,0.014,0.01139087107371402,0.9886091289262859,0.01016340869722282,0.039118217286468485
0.615,0.478,0.665,0.6759176697512139,0.3240823302487862,0.1323862853479314,0.005550224167751539
0.578,0.323,0.05,0.05531928599043057,0.9446807140095695,0.09723767791517327,0.1812547985977347
0.646,0.206,0.357,0.35211315707614427,0.6478868429238556,0.15950599265304014,0.29229319528360564
0.161,0.541,0.262,0.2585583726867488,0.7414416273132513,-0.33482832603193813,-0.04340175217767135
0.564,0.819,0.138,0.1366767362074665,0.8633232637925335,0.07980119154032872,-0.3162785880315451
0.39,0.263,0.189,0.1731155666271957,0.8268844333728043,-0.09767739283892819,0.21955156912426244
0.264,0.53,0.324,0.3142968064390848,0.6857031935609152,-0.2389043159470133,-0.03798395557382093
0.881,0.417,0.639,0.6386626241403102,0.3613373758596899,0.37636560914327766,0.07265900750959875
0.673,0.927,0.353,0.3485823131840925,0.6514176868159075,0.16767935220974856,-0.4262074132124865
0.62,0.565,0.099,0.11381394155591318,0.8861860584440868,0.12090516859554204,-0.08603060964476464
0.184,0.523,0.407,0.39918387711806863,0.6008161228819314,-0.3204198460943185,-0.008130826384658797
0.325,0.353,0.203,0.2048756864643495,0.7951243135356506,-0.1575696399126386,0.1416114677649877
0.395,0.53,0.032,0.031236494875856044,0.968763505124144,-0.10071106144559486,-0.0271842480094224
0.782,0.638,0.609,0.6044559534999913,0.3955440465000088,0.2710916757213082,-0.1242286190613339
0.735,0.479,0.299,0.30021074113552504,0.6997892588644751,0.23684080117321257,0.020883376314015156
0.21,0.202,0.35,0.3566470160780199,0.64335298392198,-0.28917883162635827,0.2888732984179538
0.284,0.666,0.155,0.14654472317534165,0.8534552768246583,-0.2274032371607947,-0.15401248751358637
0.466,0.744,0.186,0.1869512769133184,0.8130487230866816,-0.009015808848711934,-0.2323451542458308
0.947,0.622,0.532,0.5171797922516025,0.4828202077483976,0.44396663974776596,-0.1363490516034124
0.406,0.518,0.063,0.059184734254721705,0.9408152657452783,-0.1062317048590896,-0.03312637759341781
0.584,0.45,0.218,0.21076473013913619,0.7892352698608638,0.07757373549033762,0.04822432687201736
0.448,0.753,0.416,0.41553083227052084,0.5844691677294792,-0.05955922163431018,-0.2549334507754593
0.42,0.211,0.237,0.21997104904568246,0.7800289509543176,-0.09352090853279209,0.2877596871685105
0.677,0.178,0.413,0.3965043615949808,0.6034956384050192,0.1597213149242484,0.33418622355924626
0.376,0.512,0.019,0.02073398187246925,0.9792660181275307,-0.12792668154903067,-0.02450467343511188
0.425,0.799,0.869,0.8558718492982766,0.14412815070172322,-0.07818810117765594,-0.3196488020142217
0.503,0.593,0.099,0.10824610486657325,0.8917538951334267,0.008465219053316387,-0.06961244928442903
0.904,0.696,0.313,0.3136821822340054,0.6863178177659945,0.3973479496041131,-0.20067027815987348
0.67,0.331,0.228,0.23226320904848421,0.7677367909515157,0.1696563142797842,0.1714369339877151
0.612,0.635,0.037,0.03411875933148479,0.9658812406685151,0.09577093548819891,-0.13973450883726798
0.252,0.569,0.214,0.20182833586402307,0.7981716641359771,-0.2525144870574174,-0.08159651058995161
0.852,0.356,0.861,0.8494450905959003,0.1505549094040997,0.33901819771343866,0.09541620069298691
0.483,0.878,0.168,0.17521088364783688,0.8247891163521631,-0.051440727505421696,-0.3738349428455414
0.401,0.436,0.912,0.8990047696397437,0.10099523036025629,-0.09765339786469301,0.08539290479692786
0.841,0.453,0.775,0.7565492991541485,0.24345070084585146,0.3510566143280939,0.04892068285462728
0.469,0.442,0.628,0.6386053350514926,0.36139466494850736,-0.03961401678610495,0.07682858655589131
0.605,0.293,0.133,0.14845744230169503,0.851542557698305,0.11058724477548156,0.20153615051171628
0.643,0.455,0.124,0.12757872841665668,0.8724212715833433,0.1662873371462285,0.07502126416783611
0.415,0.398,0.644,0.6590757152888245,0.34092428471117564,-0.07506085606989513,0.10658397618838793
0.294,0.951,0.432,0.39951850464878597,0.6004814953512141,-0.18161811553928964,-0.44103403355171455
0.66,0.561,0.066,0.07062737891626977,0.9293726210837302,0.15342817802067324,-0.05303080899176379
0.671,0.168,0.56,0.5560289596358563,0.4439710403641437,0.15958774109360943,0.3398433135385627
0.626,0.588,0.162,0.15629256188242235,0.8437074381175776,0.12219140373253777,-0.06982165929981571
0.592,0.472,0.305,0.29402872350531145,0.7059712764946886,0.09039726849024596,0.025037327463193475
0.88,0.71,0.327,0.2924120403054131,0.707587959694587,0.37540684209365355,-0.20327133237884498
0.492,0.824,0.359,0.35796357056753453,0.6420364294324655,-0.02965316575181183,-0.32334527188015083
0.403,0.554,0.234,0.24613883806302586,0.7538611619369742,-0.1195870930759556,-0.06275674492661115
0.065,0.285,0.377,0.373085203303352,0.626914796696648,-0.42178399434507896,0.21888729841087198
0.858,0.808,0.498,0.4931567575629323,0.5068432424370678,0.3518456444170215,-0.3139187858801739
0.538,0.868,0.235,0.227356469610359,0.772643530389641,0.043453470401981324,-0.3507075566366501
0.387,0.251,0.13,0.12276527113771504,0.877234728862285,-0.12350786258293685,0.23926163728672503
0.515,0.319,0.175,0.1717773658170088,0.8282226341829911,0.024907975349356324,0.21199272164886201
0.534,0.796,0.41,0.417315408399169,0.582684591600831,0.01210094056524091,-0.28798427979434804
0.314,0.865,0.689,0.6811296798238305,0.3188703201761695,-0.1774806909155745,-0.344621827190442
0.616,0.406,0.22,0.2193394603182249,0.7806605396817752,0.12690931936260386,0.07864800038466975
0.689,0.452,0.373,0.3749904402385813,0.6250095597614186,0.18227623249803973,0.048285833835002324
0.918,0.377,0.395,0.39059135849944077,0.6094086415005593,0.41774391195344807,0.11304903016141865
0.547,0.119,0.247,0.251822661516893,0.7481773384831071,0.05237709417111399,0.37392164871087524
0.524,0.397,0.024,0.02765795719442382,0.9723420428055761,0.04824830625587097,0.0897039616389221
0.489,0.639,0.069,0.07590069205804545,0.9240993079419545,-0.03191859144073396,-0.1284860418941154
0.618,0.366,0.429,0.4357621519587763,0.5642378480412236,0.10938745022136621,0.10924021088397354
